Row Number,Shortest Rules
787,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o > 0.5 && middle-left-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
788,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && middle-left-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
789,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
790,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-left-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-middle-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
791,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-middle-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
792,"[{'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
793,"[{'Rule': 'middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x > 0.5 && middle-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
794,"[{'Rule': 'middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x > 0.5 && middle-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
795,"[{'Rule': 'middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-middle-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-x <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
796,"[{'Rule': 'bottom-middle-square-b <= 0.5 && middle-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-b <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-x <= 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && middle-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-b > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
797,"[{'Rule': 'bottom-middle-square-b <= 0.5 && middle-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-b <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && middle-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-x <= 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && middle-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
798,"[{'Rule': 'bottom-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-b > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-b > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
799,"[{'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-b > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-b > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
800,"[{'Rule': 'bottom-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-middle-square-x <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-right-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
801,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-b > 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
