Row Number,Shortest Rules
498,"[{'Rule': 'bottom-right-square-x <= 0.5 && middle-right-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-middle-square-o <= 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
499,"[{'Rule': 'bottom-right-square-x <= 0.5 && middle-right-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-middle-square-o <= 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
500,"[{'Rule': 'bottom-right-square-b > 0.5 && bottom-right-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
501,"[{'Rule': 'bottom-middle-square-b <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
502,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
503,"[{'Rule': 'bottom-right-square-x <= 0.5 && middle-right-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
504,"[{'Rule': 'bottom-right-square-b > 0.5 && bottom-right-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
505,"[{'Rule': 'bottom-right-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
506,"[{'Rule': 'bottom-middle-square-b <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
507,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
508,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-b > 0.5 && bottom-right-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
509,"[{'Rule': 'bottom-middle-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
510,"[{'Rule': 'bottom-right-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
511,"[{'Rule': 'bottom-right-square-x <= 0.5 && middle-right-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
512,"[{'Rule': 'bottom-right-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
513,"[{'Rule': 'bottom-right-square-b > 0.5 && bottom-right-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
514,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-b > 0.5 && bottom-right-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
515,"[{'Rule': 'bottom-middle-square-b <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
516,"[{'Rule': 'bottom-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
517,"[{'Rule': 'bottom-middle-square-b <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
518,"[{'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
519,"[{'Rule': 'bottom-right-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
520,"[{'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
521,"[{'Rule': 'bottom-right-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
522,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
523,"[{'Rule': 'bottom-right-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
524,"[{'Rule': 'bottom-middle-square-b <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
525,"[{'Rule': 'bottom-middle-square-b <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
526,"[{'Rule': 'bottom-middle-square-b <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
527,"[{'Rule': 'middle-left-square-b <= 0.5 && middle-right-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && middle-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
528,"[{'Rule': 'middle-left-square-b <= 0.5 && middle-right-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && middle-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
529,"[{'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && middle-right-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && middle-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
530,"[{'Rule': 'bottom-right-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}]"
531,"[{'Rule': 'bottom-middle-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
532,"[{'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
533,"[{'Rule': 'middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}]"
534,"[{'Rule': 'bottom-right-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o > 0.5 && middle-left-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-b <= 0.5 && middle-right-square-x > 0.5 && top-middle-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-right-square-x > 0.5 && middle-left-square-b <= 0.5 && middle-right-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-right-square-x > 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o > 0.5 && bottom-right-square-x > 0.5 && top-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}]"
535,"[{'Rule': 'middle-left-square-b <= 0.5 && middle-right-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
536,"[{'Rule': 'bottom-right-square-x <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && middle-right-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && middle-right-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
537,"[{'Rule': 'middle-right-square-x > 0.5 && top-middle-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && middle-left-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
538,"[{'Rule': 'bottom-middle-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && middle-left-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
