Row Number,Matched Rules,Matched Rules
546,"bottom-middle-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 7},)",7
547,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
548,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 9},)",9
549,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
550,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
551,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
552,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 7},)",7
553,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
554,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
555,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
556,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
557,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
558,"bottom-middle-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 7},)",7
559,"bottom-middle-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 7},)",7
560,"bottom-middle-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 7},)",7
561,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 7},)",7
562,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
563,"bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 6},)",6
564,"bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 6},)",6
565,"bottom-left-square-x <= 0.5 && bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 8},)",8
566,"bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 6},)",6
567,"bottom-left-square-x <= 0.5 && bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 8},)",8
568,"bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 6},)",6
569,"bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 6},)",6
570,"bottom-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 8},)",8
571,"bottom-middle-square-x > 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && middle-middle-square-x <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 8},)",8
572,"bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 7},)",7
573,"bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 9},)",9
574,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && middle-left-square-b > 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && middle-middle-square-x > 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 11},)",11
575,"bottom-middle-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 7},)",7
576,"bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 7},)",7
577,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
578,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-b > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 8},)",8
579,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 7},)",7
580,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 7},)",7
581,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
582,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
583,"middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 && top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 6},)",6
584,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
585,"bottom-middle-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 7},)",7
586,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
587,"bottom-middle-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 7},)",7
588,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
589,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
590,"bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 8},)",8
591,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
592,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-middle-square-x > 0.5 && middle-right-square-x > 0.5 && top-left-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-b > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 12},)",12
593,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
594,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
595,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
596,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
597,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
598,"bottom-middle-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 6},)",6
599,"bottom-middle-square-o <= 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 9},)",9
600,"bottom-middle-square-o <= 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 9},)",9
601,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6},)",6
602,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
603,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
604,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
605,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
606,"bottom-left-square-x <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 10},)",10
607,"bottom-middle-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 6},)",6
608,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && middle-left-square-b > 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-b > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 13},)",13
609,"bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 6},)",6
610,"bottom-left-square-x <= 0.5 && bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 8},)",8
611,"bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 6},)",6
612,"bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 6},)",6
613,"bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 6},)",6
614,"bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 6},)",6
615,"middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 && top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 6},)",6
616,"bottom-left-square-x > 0.5 && middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 7},)",7
617,"bottom-middle-square-o <= 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 9},)",9
618,"bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 7},)",7
619,"bottom-left-square-b <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 12},)",12
620,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x > 0.5 && middle-left-square-b > 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && middle-middle-square-x <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 14},)",14
621,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-b > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 11},)",11
622,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6},)",6
623,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
624,"bottom-middle-square-o <= 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 9},)",9
625,"bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3},)",3
626,"bottom-middle-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 8},)",8
627,"bottom-left-square-o > 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 12},)",12
628,"bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-middle-square-o <= 0.5 && middle-middle-square-x > 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 11},)",11
629,"bottom-left-square-x <= 0.5 && bottom-middle-square-o > 0.5 && middle-left-square-x > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 10},)",10
630,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
631,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
632,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
633,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
634,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
635,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
636,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
637,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
638,"bottom-middle-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 9},)",9
639,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 10},)",10
640,"bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-b <= 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 10},)",10
641,"bottom-left-square-x > 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 9},)",9
642,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
643,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
644,"bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 7},)",7
645,"bottom-left-square-x > 0.5 && bottom-middle-square-x <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 6},)",6
646,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
647,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
648,"bottom-left-square-x > 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 9},)",9
649,"bottom-middle-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 9},)",9
650,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o <= 0.5 && middle-middle-square-x > 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 12},)",12
651,"bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-b > 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 12},)",12
652,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
653,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
654,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
655,"bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 7},)",7
656,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
657,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
658,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4},)",4
659,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && middle-left-square-b > 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 11},)",11
660,"bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-b > 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 12},)",12
