Row Number,Shortest Rules
557,"[{'Rule': 'bottom-middle-square-x <= 0.5 && middle-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x <= 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-middle-square-x <= 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
558,"[{'Rule': 'bottom-left-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
559,"[{'Rule': 'bottom-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-b <= 0.5 && middle-left-square-o <= 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
560,"[{'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
561,"[{'Rule': 'bottom-left-square-x <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
562,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
563,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x <= 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
564,"[{'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x <= 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-middle-square-x <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-middle-square-x <= 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
565,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}]"
566,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
567,"[{'Rule': 'bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}]"
568,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}]"
569,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-left-square-o <= 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
570,"[{'Rule': 'middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
571,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x > 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 3}]"
572,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x > 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
573,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x > 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
574,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}]"
575,"[{'Rule': 'middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
576,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x > 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
577,"[{'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x <= 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
578,"[{'Rule': 'bottom-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 4}]"
579,"[{'Rule': 'bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 4}]"
580,"[{'Rule': 'bottom-middle-square-x <= 0.5 && middle-left-square-o <= 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
581,"[{'Rule': 'bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
582,"[{'Rule': 'bottom-middle-square-x <= 0.5 && middle-left-square-o <= 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
583,"[{'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
584,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x > 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
585,"[{'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
586,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x > 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
587,"[{'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
588,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}]"
589,"[{'Rule': 'bottom-middle-square-x <= 0.5 && middle-right-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x > 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x <= 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-middle-square-x <= 0.5 && middle-right-square-o > 0.5 => positive', 'Rule Length': 3}]"
590,"[{'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
591,"[{'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x <= 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
592,"[{'Rule': 'bottom-left-square-x <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
593,"[{'Rule': 'bottom-right-square-b <= 0.5 && middle-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x <= 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 3}]"
594,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
595,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x <= 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-middle-square-x <= 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
596,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x <= 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
597,"[{'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x <= 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-middle-square-x <= 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
598,"[{'Rule': 'bottom-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && bottom-right-square-b <= 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
599,"[{'Rule': 'bottom-left-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
600,"[{'Rule': 'bottom-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
601,"[{'Rule': 'bottom-left-square-x <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
602,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
603,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x <= 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
604,"[{'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x <= 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
605,"[{'Rule': 'bottom-middle-square-x <= 0.5 && middle-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x <= 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
606,"[{'Rule': 'bottom-left-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
607,"[{'Rule': 'bottom-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
608,"[{'Rule': 'bottom-left-square-x <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
609,"[{'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x <= 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
610,"[{'Rule': 'bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}]"
611,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}]"
612,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-left-square-o <= 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
613,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
614,"[{'Rule': 'bottom-middle-square-x <= 0.5 && middle-left-square-o <= 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
615,"[{'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
616,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x > 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
617,"[{'Rule': 'middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && bottom-right-square-b <= 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
618,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x > 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
619,"[{'Rule': 'middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
620,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}]"
621,"[{'Rule': 'bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
622,"[{'Rule': 'bottom-middle-square-x <= 0.5 && middle-left-square-o <= 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
623,"[{'Rule': 'bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
624,"[{'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}]"
625,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-right-square-x > 0.5 && top-left-square-b > 0.5 => positive', 'Rule Length': 3}]"
